tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-10.50163,1.371882,0.0,0.01,0.01,0.0
blue,-13.50166,-0.3227435,0.0,0.01,0.01,0.0
yellow,-10.50169,-0.3285051,0.0,0.01,0.01,0.0
blue,-13.50173,-2.022405,0.0,0.01,0.01,0.0
yellow,-10.50176,-2.028892,0.0,0.01,0.01,0.0
blue,-13.50179,-3.722014,0.0,0.01,0.01,0.0
yellow,-10.50182,-3.729227,0.0,0.01,0.01,0.0
blue,-13.50185,-5.421676,0.0,0.01,0.01,0.0
yellow,-10.50188,-5.429614,0.0,0.01,0.01,0.0
blue,-13.50191,-7.121337,0.0,0.01,0.01,0.0
yellow,-10.50194,-7.130002,0.0,0.01,0.01,0.0
blue,-13.50197,-8.820999,0.0,0.01,0.01,0.0
yellow,-10.50201,-8.830389,0.0,0.01,0.01,0.0
blue,-13.50203,-10.52061,0.0,0.01,0.01,0.0
yellow,-10.50207,-10.53073,0.0,0.01,0.01,0.0
blue,-13.5021,-12.22027,0.0,0.01,0.01,0.0
yellow,-10.50213,-12.23111,0.0,0.01,0.01,0.0
blue,-13.50216,-13.91994,0.0,0.01,0.01,0.0
yellow,-10.50219,-13.9315,0.0,0.01,0.01,0.0
blue,-13.50222,-15.6196,0.0,0.01,0.01,0.0
yellow,-10.50226,-15.63189,0.0,0.01,0.01,0.0
blue,-13.50228,-17.31921,0.0,0.01,0.01,0.0
yellow,-10.50232,-17.33223,0.0,0.01,0.01,0.0
blue,-13.50234,-19.01887,0.0,0.01,0.01,0.0
yellow,-10.50238,-19.03261,0.0,0.01,0.01,0.0
blue,-13.50241,-20.71853,0.0,0.01,0.01,0.0
yellow,-10.50245,-20.733,0.0,0.01,0.01,0.0
blue,-13.50247,-22.41819,0.0,0.01,0.01,0.0
yellow,-10.50251,-22.43338,0.0,0.01,0.01,0.0
blue,-13.51047,-24.11793,0.0,0.01,0.01,0.0
yellow,-10.51051,-24.13361,0.0,0.01,0.01,0.0
blue,-13.52865,-25.81772,0.0,0.01,0.01,0.0
yellow,-10.52869,-25.83356,0.0,0.01,0.01,0.0
blue,-13.54683,-27.51755,0.0,0.01,0.01,0.0
yellow,-10.54687,-27.53357,0.0,0.01,0.01,0.0
blue,-13.56501,-29.21739,0.0,0.01,0.01,0.0
yellow,-10.56505,-29.23358,0.0,0.01,0.01,0.0
blue,-13.58319,-30.91723,0.0,0.01,0.01,0.0
yellow,-10.58323,-30.93358,0.0,0.01,0.01,0.0
blue,-13.59004,-32.62559,0.0,0.01,0.01,0.0
yellow,-10.59007,-32.62506,0.0,0.01,0.01,0.0
blue,-13.58308,-34.3407,0.0,0.01,0.01,0.0
yellow,-10.58327,-34.30986,0.0,0.01,0.01,0.0
blue,-13.5551,-36.06247,0.0,0.01,0.01,0.0
yellow,-10.55605,-35.98761,0.0,0.01,0.01,0.0
blue,-13.49539,-37.79247,0.0,0.01,0.01,0.0
yellow,-10.49851,-37.65559,0.0,0.01,0.01,0.0
blue,-13.42871,-39.49017,0.0,0.01,0.01,0.0
yellow,-10.43174,-39.35533,0.0,0.01,0.01,0.0
blue,-13.35974,-41.19157,0.0,0.01,0.01,0.0
yellow,-10.36306,-41.05106,0.0,0.01,0.01,0.0
blue,-13.26003,-42.9254,0.0,0.01,0.01,0.0
yellow,-10.26768,-42.71155,0.0,0.01,0.01,0.0
blue,-13.10062,-44.68113,0.0,0.01,0.01,0.0
yellow,-10.11991,-44.3417,0.0,0.01,0.01,0.0
blue,-12.84041,-46.46508,0.0,0.01,0.01,0.0
yellow,-9.889999,-45.92189,0.0,0.01,0.01,0.0
big_orange,11.05,72.51,0.0,0.01,0.01,0.0
big_orange,10.50062,72.52056,0.0,0.01,0.01,0.0
big_orange,11.06,75.48,0.0,0.01,0.01,0.0
big_orange,10.48,75.4751,0.0,0.01,0.01,0.0
